dbo;Staging_EWM_OBDConfirm_Unidades_HDR;4;Tipo_Embalaje;nvarchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Unidades_HDR;5;HU_Nivel;nvarchar;20;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Unidades_HDR;6;Numero_Externo;nvarchar;200;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Unidades_HDR;7;Cantidad_HU;nvarchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Unidades_HDR;8;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Unidades_HDR;9;FechaCreacion;datetime;8;23;3;0;0;(getdate());0
dbo;Staging_EWM_OutboundDelivery_Header;1;ID;int;4;10;0;0;1;NULL;1
dbo;Staging_EWM_OutboundDelivery_Header;2;Delivery_ID;nvarchar;100;0;0;0;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Header;3;Peso_Bruto;decimal;9;18;3;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Header;4;Volumen;decimal;9;18;3;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Header;5;Destinatario;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Header;6;Direccion;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Header;7;Region;nvarchar;200;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Header;8;Transportista;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Header;9;Fecha_Entrega;nvarchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Header;10;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Header;11;FechaCreacion;datetime;8;23;3;1;0;(getdate());0
dbo;Staging_EWM_OutboundDelivery_Items;1;ID;int;4;10;0;0;1;NULL;1
dbo;Staging_EWM_OutboundDelivery_Items;2;Delivery_ID_FK;nvarchar;100;0;0;0;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Items;3;Item_Number;nvarchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Items;4;Material_SKU;nvarchar;200;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Items;5;Descripcion;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Items;6;Cantidad;decimal;9;18;3;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Items;7;Unidad_Medida;nvarchar;20;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Items;8;Peso_Neto_Item;decimal;9;18;3;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Items;9;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OutboundDelivery_Items;10;FechaCreacion;datetime;8;23;3;1;0;(getdate());0
dbo;Staging_EWM_WaveConfirm;1;ID;bigint;8;19;0;0;1;NULL;1
dbo;Staging_EWM_WaveConfirm;2;WaveID;varchar;50;0;0;1;0;NULL;0
dbo;Staging_EWM_WaveConfirm;3;PedidoID;varchar;50;0;0;1;0;NULL;0
dbo;Staging_EWM_WaveConfirm;4;columna0;varchar;50;0;0;1;0;NULL;0
dbo;Staging_EWM_WaveConfirm;5;CajaID;varchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_WaveConfirm;6;columna_extra;varchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_WaveConfirm;7;NombreArchivo;varchar;255;0;0;1;0;NULL;0
dbo;Staging_EWM_WaveConfirm;8;FechaIngesta;datetime;8;23;3;1;0;(getdate());0
dbo;Staging_EWM_WaveConfirm;9;Procesado;bit;1;1;0;1;0;((0));0
